,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
231,1696255118464,-0.42382812,-0.6171875,0.0146484375,205.25,133.25,-128.6875,0.0,0.0,0.0
232,1696255118504,-0.7890625,-0.3154297,-0.21386719,154.09375,143.5,-55.0625,0.0,0.0,0.0
233,1696255118544,-1.2939453,0.28320312,-0.5683594,253.09375,84.84375,-49.875,-51.125,31.25,-233.4375
234,1696255118584,-1.25,1.0361328,0.08300781,181.0625,-7.1875,-31.625,0.0,0.0,0.0
235,1696255118624,-1.9746094,1.1181641,0.5214844,75.59375,136.90625,50.5,0.0,0.0,0.0
236,1696255118664,-0.5332031,-0.3779297,-0.70703125,40.1875,54.75,-31.59375,0.0,0.0,0.0
237,1696255118704,-0.8876953,-0.89941406,0.10546875,-6.75,38.21875,-1.4375,0.0,0.0,0.0
238,1696255118744,-0.94433594,-0.18457031,0.17675781,111.625,45.15625,-16.875,0.0,0.0,0.0
239,1696255118784,-0.9501953,-0.13183594,0.30859375,141.53125,-4.5,-2.15625,0.0,0.0,0.0
240,1696255118824,-1.2148438,-0.15625,0.30078125,117.34375,-76.40625,-8.25,0.0,0.0,0.0
241,1696255118864,-0.6152344,-0.0126953125,-0.25878906,100.625,-77.03125,-1.78125,0.0,0.0,0.0
242,1696255118904,-0.8066406,-0.16699219,-0.034179688,121.0,-40.59375,6.5,0.0,0.0,0.0
243,1696255118944,-1.6708984,-0.23144531,0.1796875,73.40625,9.59375,4.6875,0.0,0.0,0.0
244,1696255118984,-1.2714844,0.19628906,0.01953125,120.15625,10.8125,-10.875,0.0,0.0,0.0
245,1696255119024,-1.3681641,0.7607422,0.19238281,93.375,5.96875,-10.09375,-48.3125,25.5625,-227.875
246,1696255119064,-1.3212891,0.609375,0.0078125,77.4375,-97.28125,31.28125,0.0,0.0,0.0
247,1696255119104,-0.6982422,0.4345703,0.17578125,74.8125,-148.3125,32.03125,0.0,0.0,0.0
248,1696255119144,0.13964844,-0.10546875,-0.19335938,53.03125,-97.84375,-11.3125,0.0,0.0,0.0
